month,amount_to_norm_ratio,is_breeding,is_selection,district_historical_score,climate_risk,region_encoded,Район хозяйства_encoded,Направление водства_encoded,target
12,7455.14950166113,1,0,0.8415492957746479,0.65,1,13,7,1
12,41.99983846215976,1,0,0.8394004282655246,0.5,6,137,7,0
12,263324.50980392157,0,0,0.7010309278350515,0.95,10,150,4,1
12,1.9999923077218933,1,0,0.8611111111111112,0.65,1,108,7,0
12,49523.80952380953,0,0,0.8258928571428571,0.75,5,26,7,0
12,12271.42857142857,0,0,0.8091872791519434,0.2,12,138,7,1
12,461.52071074189456,1,0,0.8494208494208494,0.75,5,174,3,1
12,240000.0,0,0,0.8395522388059702,0.7,13,69,7,1
12,19952.380952380954,0,0,0.8258928571428571,0.75,5,26,7,0
12,296.9257685578605,1,0,0.7368421052631579,0.9,9,172,3,1
12,2.9998000133324445,1,0,0.9361702127659575,0.85,3,87,7,0
12,788771.3580246913,0,0,0.896640826873385,0.4,2,39,4,1
12,892054.5652173914,0,0,0.8413793103448276,0.65,1,103,7,1
12,3684.7176079734218,1,0,0.8670886075949367,0.5,6,3,7,0
12,53303.22580645161,0,0,0.9583333333333334,0.3,8,38,7,1
12,164384.02173913043,0,0,0.8413793103448276,0.65,1,103,7,1
12,64.9956669555363,1,0,0.8642533936651584,0.6,7,11,7,0
12,13055.238095238095,0,0,0.6839762611275965,0.75,5,58,7,1
12,498.33887043189367,1,0,0.9627329192546584,0.6,7,0,7,1
12,51847.619047619046,0,0,0.5714285714285714,0.25,0,18,7,1
12,2317.275747508306,1,0,0.8415492957746479,0.65,1,13,7,0
12,67.99973846254437,1,0,0.9444444444444444,0.55,15,178,7,1
12,29.998846198223145,1,0,0.9056603773584906,0.85,3,59,3,1
12,3014.320987654321,0,0,0.9501424501424501,0.4,2,155,4,1
12,252.8395061728395,0,0,0.9501424501424501,0.4,2,155,4,1
12,47516.19047619047,0,0,0.8571428571428571,0.2,12,2,7,1
12,533854.5652173914,0,0,0.65625,0.4,2,27,7,1
12,2.9998000133324445,1,0,0.9361702127659575,0.85,3,87,7,1
12,46911.147540983606,0,0,0.9761336515513126,0.55,15,184,4,1
12,76.92278106622666,1,0,0.8808411214953271,0.65,1,163,7,1
12,468.4385382059801,1,0,0.8650519031141869,0.5,6,51,7,0
12,288.4504442136841,1,0,0.8222222222222222,0.85,3,104,3,1
12,41.99983846215976,1,0,0.8394004282655246,0.5,6,137,7,1
12,26432.45901639344,0,0,0.9761336515513126,0.55,15,184,4,1
12,8705.714285714286,0,0,0.9715025906735751,0.3,8,162,7,1
12,51.922877219703004,1,0,0.8670886075949367,0.5,6,3,7,0
12,33853.770491803276,0,0,0.9761336515513126,0.55,15,184,4,1
12,578.614257161892,1,0,0.6491596638655462,0.75,5,45,8,1
12,49523.80952380953,0,0,0.8258928571428571,0.75,5,26,7,1
12,19149.83606557377,0,0,0.9761336515513126,0.55,15,184,4,1
12,24208.524590163935,0,0,0.9843478260869565,0.55,15,134,4,1
12,1.9999923077218933,1,0,0.7947826086956522,0.5,6,49,7,1
12,8852.459016393443,0,0,0.9761336515513126,0.55,15,184,4,1
12,16194.098360655738,0,0,0.868,0.5,6,183,4,1
12,53070.49180327869,0,0,0.9843478260869565,0.55,15,134,4,1
12,19952.380952380954,0,0,0.8258928571428571,0.75,5,26,7,1
12,360356.0869565217,0,0,0.8375,0.35,4,170,7,0
12,24137.541528239202,1,0,0.9692307692307692,0.55,15,159,7,1
12,20195.409836065573,0,0,0.9761336515513126,0.55,15,184,4,1
12,2.99998846158284,1,0,0.8410596026490066,0.5,6,147,7,1
12,9691.475409836066,0,0,0.9761336515513126,0.55,15,184,4,1
12,2329.1803278688526,0,0,0.9843478260869565,0.55,15,134,4,1
12,8915.409836065573,0,0,0.9843478260869565,0.55,15,134,4,1
12,18362.85714285714,0,0,0.6839762611275965,0.75,5,58,7,1
12,19335.238095238095,0,0,0.6839762611275965,0.75,5,58,7,1
12,29523.809523809523,0,0,0.8258928571428571,0.75,5,26,7,1
12,76612.25806451614,0,0,0.8375,0.35,4,170,7,1
12,24420.983606557376,0,0,0.868,0.5,6,183,4,1
12,19671.147540983606,0,0,0.9761336515513126,0.55,15,184,4,1
12,5183.804347826087,0,0,0.8375,0.35,4,170,7,1
12,10183.809523809523,0,0,0.6839762611275965,0.75,5,58,7,1
12,16432.25806451613,0,0,0.9583333333333334,0.3,8,38,7,1
12,41.644070599728465,1,0,0.8413793103448276,0.65,1,103,7,1
12,5730.897009966778,1,0,0.8628318584070797,0.8,17,46,7,1
12,7266.666666666667,0,0,0.9381443298969072,0.6,7,36,4,1
12,4711.475409836065,0,0,0.9761336515513126,0.55,15,184,4,1
12,3737.5415282392028,1,0,0.8628318584070797,0.8,17,46,7,1
12,56152.13114754098,0,0,0.9843478260869565,0.55,15,134,4,1
12,2948.8524590163934,0,0,0.9761336515513126,0.55,15,184,4,1
12,18548.571428571428,0,0,0.6839762611275965,0.75,5,58,7,1
12,211628.57142857142,0,0,0.8519940476190476,0.6,14,111,7,1
12,2254.4262295081967,0,0,0.9761336515513126,0.55,15,184,4,1
12,58.032786885245905,0,0,0.8258928571428571,0.75,5,26,4,1
12,587644.2391304348,0,0,0.7906976744186046,0.4,2,140,7,1
12,1242.295081967213,0,0,0.9761336515513126,0.55,15,184,4,1
12,62.15360710151115,1,0,0.9444444444444444,0.55,15,178,7,1
12,186.99280796892427,1,0,0.8415492957746479,0.65,1,13,3,1
12,279.989231183416,1,0,0.9761336515513126,0.55,15,184,3,1
12,1.9996824892840133,0,0,0.8556701030927835,0.95,10,29,3,0
12,0.6730743343294834,1,0,0.7272727272727273,0.85,3,63,7,1
12,24295.238095238095,0,0,0.6839762611275965,0.75,5,58,7,1
12,144729.78260869565,0,0,0.9715025906735751,0.3,8,162,7,1
12,321.14149455790164,1,0,0.9449152542372882,0.6,7,171,3,1
12,333.9165208697826,1,0,0.9449152542372882,0.6,7,171,3,1
12,351649.3548387097,0,0,0.8943089430894309,0.3,8,181,7,1
12,67.99546696886874,1,0,0.9444444444444444,0.55,15,178,7,1
12,27.994401119776043,1,0,0.8,0.3,8,131,7,1
12,138488.47826086957,0,0,0.8728179551122195,0.4,11,117,7,1
12,80.994600359976,1,0,0.9444444444444444,0.55,15,178,7,1
12,127621.93548387097,0,0,0.8943089430894309,0.3,8,181,7,1
12,303661.93548387097,0,0,0.7707006369426752,0.2,12,41,7,1
12,32210.63122923588,1,0,0.9052631578947369,0.7,13,19,7,1
12,33.653716716474165,1,0,0.8670886075949367,0.5,6,3,7,0
12,599.8500374906273,1,0,0.6927374301675978,0.75,5,106,3,1
12,141217.8260869565,0,0,0.8728179551122195,0.4,11,117,7,1
12,17.307625739901,1,0,1.0,0.8,17,73,7,1
12,64175.23809523809,0,0,0.9156626506024096,0.45,16,42,7,1
12,124.99951923261834,1,0,0.8521739130434782,0.65,1,146,7,1
12,234818.80434782608,0,0,0.8728179551122195,0.4,11,117,7,1
12,11703.986710963454,1,0,0.9559748427672956,0.7,13,115,7,1
12,539.2869505019038,1,0,0.6927374301675978,0.75,5,106,3,0
12,19.99923079881543,1,0,0.9449152542372882,0.6,7,171,3,1
12,21.999915384940827,1,0,0.9444444444444444,0.55,15,178,7,1
12,155.9610097475631,1,0,0.8681318681318682,0.7,13,188,3,1
12,49.996666888874074,1,0,0.9444444444444444,0.55,15,178,7,1
12,106748.80434782608,0,0,0.8728179551122195,0.4,11,117,7,1
12,134.99480789200416,1,0,0.8681318681318682,0.7,13,188,3,1
12,22.998466768882075,1,0,0.9444444444444444,0.55,15,178,7,1
12,484.59674627898926,1,0,0.9552238805970149,0.7,13,113,3,1
12,99.99615399407715,1,0,0.7368421052631579,0.9,9,172,3,1
12,9.999333377774814,1,0,0.9707112970711297,0.55,15,24,7,1
12,432.67566632052615,1,0,0.6491596638655462,0.4,2,45,3,1
12,109452.73631840796,0,0,0.8395522388059702,0.7,13,69,5,1
12,1726.2458471760797,1,0,0.9101123595505618,0.3,8,15,7,0
12,5.7692085799670005,1,0,0.8611111111111112,0.65,1,108,7,1
12,7794.098360655737,0,0,0.8571428571428571,0.75,5,92,2,1
12,307.6804738279297,1,0,0.6143790849673203,0.9,9,67,3,1
12,8373.442622950819,0,0,0.9761336515513126,0.55,15,184,4,1
12,416424.1304347826,0,0,0.9583333333333334,0.3,8,38,7,1
12,17134.426229508197,0,0,0.9761336515513126,0.55,15,184,4,1
12,169254.78260869565,0,0,0.9583333333333334,0.3,8,38,7,1
12,6952.131147540984,0,0,0.9761336515513126,0.55,15,184,4,1
12,39337.37704918033,0,0,0.9761336515513126,0.55,15,184,4,1
12,19673.114754098362,0,0,0.9761336515513126,0.55,15,184,4,1
12,4919.016393442623,0,0,0.9761336515513126,0.55,15,184,4,1
12,48809.52380952381,0,0,0.6927374301675978,0.75,5,106,7,1
12,173714.2857142857,0,0,0.7878787878787878,0.4,2,75,7,1
12,2283.388704318937,1,0,0.7947826086956522,0.5,6,49,7,1
12,384.6005922849121,1,0,0.7877094972067039,0.75,5,190,3,1
12,478.8277373947156,1,0,0.7877094972067039,0.75,5,190,3,1
12,7.999969230887573,1,0,0.9559748427672956,0.7,13,115,7,1
12,12437.810945273632,0,0,0.875,0.7,13,56,5,1
12,244.96110493729162,0,0,0.7010309278350515,0.95,10,150,3,0
12,97.99611033935305,0,0,0.7010309278350515,0.95,10,150,0,0
12,34825.87064676617,0,0,0.875,0.7,13,56,5,1
12,7927.574750830565,1,0,0.8125,0.65,1,10,7,1
12,415.6146179401993,1,0,0.8670886075949367,0.5,6,3,7,1
12,602.9768085842852,1,0,0.6491596638655462,0.4,2,45,3,0
12,24.038369083195835,1,0,0.8611111111111112,0.65,1,108,7,1
12,602.8492876780805,1,0,0.6491596638655462,0.4,2,45,3,1
12,115.38017768547364,1,0,0.6491596638655462,0.4,2,45,3,1
12,39.99846159763086,1,0,0.9559748427672956,0.7,13,115,3,1
12,30972.380952380954,0,0,0.9715025906735751,0.3,8,162,7,1
12,12457.142857142857,0,0,0.9175257731958762,0.4,11,160,7,1
12,82119.04761904762,0,0,0.9175257731958762,0.4,11,160,7,1
12,56697.142857142855,0,0,0.8769230769230769,0.35,4,177,7,1
12,747.5083056478405,1,0,0.8808411214953271,0.65,1,163,7,1
12,331403.22580645164,0,0,0.7906976744186046,0.4,2,140,7,1
12,431.60493827160496,0,0,0.896640826873385,0.4,2,39,4,1
12,35.57678624312983,1,0,0.9381443298969072,0.6,7,36,7,1
12,76.92011845698242,1,0,0.8571428571428571,0.75,5,92,3,1
12,39.99984615443787,1,0,0.9381443298969072,0.6,7,36,7,0
12,87.68893504095996,1,0,0.8571428571428571,0.75,5,92,3,1
12,28.846042899835002,1,0,0.9381443298969072,0.6,7,36,7,1
12,859.8039215686274,0,0,0.7756410256410257,0.2,12,5,4,1
12,4.999980769304734,1,0,0.8,0.3,8,131,7,1
12,4063.4551495016613,1,0,0.7037037037037037,0.25,0,40,7,1
12,30476.190476190477,0,0,0.8258928571428571,0.75,5,26,7,1
12,933.3333333333334,0,0,0.7756410256410257,0.2,12,5,4,1
12,26666.666666666668,0,0,0.8258928571428571,0.75,5,26,7,1
12,178108.04347826086,0,0,0.8642533936651584,0.4,11,11,7,1
12,3972.3456790123455,0,0,0.896640826873385,0.4,2,39,4,1
12,1983.20987654321,0,0,0.896640826873385,0.4,2,39,4,1
12,8421.926910299004,1,0,0.9444444444444444,0.55,15,178,7,1
12,23111.428571428572,0,0,0.6839762611275965,0.75,5,58,7,1
12,4028.641975308642,0,0,0.896640826873385,0.4,2,39,4,1
12,37142.857142857145,0,0,0.8258928571428571,0.75,5,26,7,1
12,59400.49382716049,0,0,0.896640826873385,0.4,2,39,4,1
12,11689.180327868853,0,0,0.8258928571428571,0.75,5,26,4,1
12,17034.21926910299,1,0,0.8154657293497364,0.9,9,47,7,0
12,29.4229637578317,1,0,0.8534798534798534,0.5,6,144,7,1
12,137016.39344262294,0,0,0.868,0.5,6,183,4,1
12,1146301.2345679011,0,0,0.8235294117647058,0.35,4,156,4,1
12,109827.09677419355,0,0,1.0,0.35,4,125,7,1
12,12927.906976744185,1,0,0.8154657293497364,0.9,9,47,7,0
12,60598.21428571428,0,0,0.9559748427672956,0.7,13,115,0,1
12,1819.672131147541,0,0,0.8258928571428571,0.75,5,26,4,1
12,15976.72131147541,0,0,0.8258928571428571,0.75,5,26,4,1
12,192.30029614245606,1,0,0.6491596638655462,0.4,2,45,3,1
12,5090.196078431372,0,0,0.7756410256410257,0.2,12,5,4,1
12,25.997400259974004,1,0,0.8728179551122195,0.4,11,117,7,1
12,9.999961538609467,1,0,0.7037037037037037,0.25,0,40,7,1
12,38095.23809523809,0,0,0.8258928571428571,0.75,5,26,7,1
12,186.99280796892427,1,0,0.6923076923076923,0.4,11,55,3,1
12,3.6996300369963,1,0,0.8728179551122195,0.4,11,117,7,1
12,239601.97530864197,0,0,0.8235294117647058,0.35,4,156,4,1
12,3863.6065573770493,0,0,0.868,0.5,6,183,4,1
12,7697.777777777777,0,0,0.896640826873385,0.4,2,39,4,1
12,41112.95681063123,1,0,0.6927374301675978,0.75,5,106,7,1
12,10890.491803278688,0,0,0.8258928571428571,0.75,5,26,4,1
12,829.1803278688525,0,0,0.8258928571428571,0.75,5,26,4,1
12,15884.05315614618,1,0,0.9444444444444444,0.55,15,178,7,1
12,10045.573770491803,0,0,0.8258928571428571,0.75,5,26,4,1
12,2.9998000133324445,1,0,0.8154657293497364,0.9,9,47,7,1
12,10.999266715552297,1,0,0.9707112970711297,0.55,15,24,7,1
12,32495.409836065573,0,0,0.8258928571428571,0.75,5,26,4,1
12,39.99600039996,1,0,0.8728179551122195,0.4,11,117,7,1
12,273924.7619047619,0,0,0.875,0.3,8,93,7,1
12,2581.7283950617284,0,0,0.9501424501424501,0.4,2,155,4,1
12,1116.0493827160494,0,0,0.9501424501424501,0.4,2,155,4,1
12,56557.37704918033,1,0,0.7619047619047619,0.5,6,158,4,1
12,1076.2824783477681,1,0,0.6491596638655462,0.75,5,45,8,1
12,747.9893144383651,1,0,0.6491596638655462,0.75,5,45,1,0
12,32466.885245901638,0,0,0.9843478260869565,0.55,15,134,4,1
12,11320.327868852459,0,0,0.9843478260869565,0.55,15,134,4,1
12,6620.6557377049185,0,0,0.9843478260869565,0.55,15,134,4,1
12,499.66688874083945,1,0,0.6491596638655462,0.75,5,45,8,1
12,8943.809523809523,0,0,0.8410596026490066,0.5,6,147,7,1
12,17532.558139534885,1,0,0.8154657293497364,0.9,9,47,7,1
12,42441.639344262294,0,0,0.9843478260869565,0.55,15,134,4,1
12,499.66688874083945,1,0,0.6491596638655462,0.75,5,45,8,1
12,32836.72131147541,0,0,0.9843478260869565,0.55,15,134,4,1
12,299.98846198223146,1,0,0.7,0.75,5,139,3,1
12,20602.46913580247,0,0,0.9501424501424501,0.4,2,155,4,1
12,19181.311475409835,0,0,0.9843478260869565,0.55,15,134,4,1
12,299.92501874531365,1,0,0.6927374301675978,0.75,5,106,3,1
12,399.9000249937516,1,0,0.9559748427672956,0.7,13,115,3,1
12,1635.7377049180327,0,0,0.9843478260869565,0.55,15,134,4,1
12,109113.14475873543,1,0,0.896640826873385,0.4,2,39,4,1
12,1472.018654230513,1,0,0.6491596638655462,0.75,5,45,8,1
12,7700.332225913621,1,0,0.7360594795539034,0.5,6,78,7,1
12,12927.906976744185,1,0,0.8154657293497364,0.9,9,47,7,1
12,216726.84782608695,0,0,0.8375,0.35,4,170,7,1
12,63.99990857155918,1,0,0.7756410256410257,0.2,12,5,7,1
12,323914.28571428574,0,0,0.9261511728931364,0.7,13,127,7,1
12,39.99984615443787,1,0,0.9381443298969072,0.6,7,36,7,1
12,38819.016393442624,0,0,0.9843478260869565,0.55,15,134,4,1
12,263914.28571428574,0,0,0.9261511728931364,0.7,13,127,7,1
12,49.99980769304734,1,0,0.9381443298969072,0.6,7,36,7,1
12,257357.14285714287,0,0,0.9261511728931364,0.7,13,127,7,1
12,257268.57142857142,0,0,0.9261511728931364,0.7,13,127,7,1
12,41990.04975124378,0,0,0.9523809523809523,0.7,13,151,5,1
12,259177.14285714287,0,0,0.9261511728931364,0.7,13,127,7,1
12,817.3770491803278,0,0,0.9843478260869565,0.55,15,134,4,1
12,255360.0,0,0,0.9261511728931364,0.7,13,127,7,1
12,90.86503513448025,1,0,0.9381443298969072,0.6,7,36,7,1
12,3483.388704318937,1,0,0.8650519031141869,0.5,6,51,7,1
12,252685.7142857143,0,0,0.9261511728931364,0.7,13,127,7,1
12,247714.2857142857,0,0,0.9261511728931364,0.7,13,127,7,1
12,255514.2857142857,0,0,0.9261511728931364,0.7,13,127,7,1
12,282.999274360835,1,0,0.7951807228915663,0.6,7,112,7,0
12,3684.7176079734218,1,0,0.8670886075949367,0.5,6,3,7,1
12,49.038272929719504,1,0,0.9449152542372882,0.6,7,171,7,1
12,5960.1328903654485,1,0,0.7947826086956522,0.5,6,49,7,1
12,257271.42857142858,0,0,0.9261511728931364,0.7,13,127,7,1
12,492150.0,0,0,0.9536340852130326,0.3,8,94,7,1
12,81594.78260869565,0,0,0.9715025906735751,0.3,8,162,7,1
12,69.99533364442371,1,0,0.9449152542372882,0.6,7,171,7,0
12,252594.2857142857,0,0,0.9261511728931364,0.7,13,127,7,1
12,131074.23913043478,0,0,0.9715025906735751,0.3,8,162,7,1
12,36.99753349776682,1,0,0.9449152542372882,0.6,7,171,7,1
12,158.92053973013492,0,0,0.849624060150376,0.45,16,77,6,1
12,49.996666888874074,1,0,0.9449152542372882,0.6,7,171,7,1
12,1.9999923077218933,1,0,0.9369369369369369,0.55,15,53,7,1
12,39.8075392017723,1,0,0.9381443298969072,0.6,7,36,7,1
12,0.9999961538609466,1,0,0.8222222222222222,0.85,3,104,7,1
12,45.99693353776415,1,0,0.9449152542372882,0.6,7,171,7,1
12,307.6804738279297,1,0,0.9559748427672956,0.7,13,115,3,1
12,39.99733351109926,1,0,0.9449152542372882,0.6,7,171,7,1
12,175614.45652173914,0,0,0.8633540372670807,0.4,11,189,7,1
12,456245.2173913043,0,0,0.8973214285714286,0.2,12,97,7,1
12,0.9999942857469386,1,0,0.7360594795539034,0.5,6,78,2,0
12,374860.76086956525,0,0,0.7906976744186046,0.4,2,140,7,1
12,15.999938461775146,1,0,0.857653791130186,0.5,6,68,7,0
12,14173.333333333334,0,0,0.896640826873385,0.4,2,39,7,1
12,498.33887043189367,1,0,0.8943089430894309,0.3,8,181,7,1
12,399.86671109630123,0,0,0.8837209302325582,0.75,5,107,3,1
12,11946.666666666666,0,0,0.896640826873385,0.4,2,39,7,1
12,10377.142857142857,0,0,0.896640826873385,0.4,2,39,7,1
12,29.99400119976005,1,0,0.7947826086956522,0.5,6,49,7,0
12,5.999600026664889,1,0,0.9707112970711297,0.55,15,24,7,1
12,6.99953336444237,1,0,0.8728179551122195,0.4,11,117,7,1
12,113.9715071232192,1,0,0.8571428571428571,0.75,5,92,3,1
12,99.9750062484379,1,0,0.8571428571428571,0.75,5,92,3,1
12,162.95926018495376,1,0,0.8494208494208494,0.75,5,174,3,1
12,13413.289036544851,1,0,0.6842105263157895,0.4,2,192,7,1
12,24.538367160126306,1,0,0.9627329192546584,0.55,15,0,7,1
12,369.21656859351566,1,0,0.6666666666666666,0.75,5,132,3,0
12,497.8755311172207,1,0,0.7877094972067039,0.75,5,190,3,1
12,25.63451679032004,1,0,0.8415492957746479,0.65,1,13,7,1
12,3.9999846154437866,1,0,0.7037037037037037,0.25,0,40,7,1
12,75.99698352847787,0,0,0.6575757575757576,0.95,10,74,2,0
12,3.999733351109926,1,0,0.8154657293497364,0.9,9,47,7,0
12,15535.238095238095,0,0,0.9175257731958762,0.4,11,160,7,1
12,369.21656859351566,1,0,0.6666666666666666,0.75,5,132,3,1
12,130.97920304810287,0,0,0.7010309278350515,0.95,10,150,3,0
12,13.076420137687013,1,0,0.8571428571428571,0.75,5,92,3,1
12,16.99575106223444,1,0,0.8571428571428571,0.75,5,92,3,1
12,257771.42857142858,0,0,0.9261511728931364,0.7,13,127,7,1
12,257257.14285714287,0,0,0.9261511728931364,0.7,13,127,7,1
12,259285.7142857143,0,0,0.9261511728931364,0.7,13,127,7,1
12,180178.04347826086,0,0,0.8375,0.35,4,170,7,1
12,253071.42857142858,0,0,0.9261511728931364,0.7,13,127,7,1
12,247415.86956521738,0,0,0.7368421052631579,0.4,11,7,7,0
12,330557.14285714284,0,0,0.9261511728931364,0.7,13,127,7,1
12,304842.85714285716,0,0,0.9261511728931364,0.7,13,127,7,1
12,360342.85714285716,0,0,0.9261511728931364,0.7,13,127,7,1
12,14036.190476190477,0,0,0.9261511728931364,0.7,13,127,7,1
12,323828.5714285714,0,0,0.9261511728931364,0.7,13,127,7,1
12,328285.71428571426,0,0,0.9261511728931364,0.7,13,127,7,1
12,307.6804738279297,1,0,0.8571428571428571,0.75,5,92,3,1
12,306771.4285714286,0,0,0.9261511728931364,0.7,13,127,7,1
12,306728.5714285714,0,0,0.9261511728931364,0.7,13,127,7,1
12,1.9999923077218933,1,0,0.7889908256880734,0.3,8,105,7,1
12,3229.2358803986713,1,0,0.7037037037037037,0.25,0,40,7,1
12,221908.69565217392,0,0,0.8375,0.35,4,170,7,1
12,76.92278106622666,1,0,0.9344262295081968,0.65,1,64,7,1
12,323785.71428571426,0,0,0.9261511728931364,0.7,13,127,7,1
12,327857.14285714284,0,0,0.9261511728931364,0.7,13,127,7,1
12,18783.809523809523,0,0,0.6839762611275965,0.75,5,58,7,1
12,297.9885389023499,1,0,0.7877094972067039,0.75,5,190,3,1
12,297.9255186203449,1,0,0.6491596638655462,0.75,5,45,3,1
12,240730.4347826087,0,0,0.6666666666666666,0.25,0,20,7,1
12,3119.607843137255,0,0,0.7756410256410257,0.2,12,5,4,0
12,360342.85714285716,0,0,0.9261511728931364,0.7,13,127,7,1
12,355.98630821891464,1,0,0.7751937984496124,0.9,9,98,3,1
12,360257.14285714284,0,0,0.9261511728931364,0.7,13,127,7,1
12,399.9000249937516,1,0,0.7877094972067039,0.75,5,190,3,1
12,586.9774239452329,1,0,0.6927374301675978,0.75,5,106,3,1
12,998.0392156862745,0,0,0.7756410256410257,0.2,12,5,4,1
12,17441.86046511628,1,0,0.9381443298969072,0.6,7,36,7,1
12,2.9998000133324445,1,0,0.7889908256880734,0.3,8,105,7,1
12,247415.86956521738,0,0,0.7368421052631579,0.4,11,7,7,0
12,39.99846159763086,1,0,0.788235294117647,0.65,1,164,3,1
12,60.999825714783675,1,0,0.8235294117647058,0.4,11,175,7,0
12,15088.57142857143,0,0,0.5714285714285714,0.25,0,18,7,1
12,16533.333333333332,0,0,0.6839762611275965,0.75,5,58,7,1
12,7866.666666666667,0,0,0.6839762611275965,0.75,5,58,7,1
12,3642.8571428571427,1,0,0.7037037037037037,0.25,0,40,7,1
12,152924.6739130435,0,0,0.8091872791519434,0.2,12,138,7,0
12,3.8461390533113335,1,0,0.8611111111111112,0.65,1,108,7,1
12,1.9999923077218933,1,0,0.8670886075949367,0.5,6,3,7,1
12,25068.571428571428,0,0,0.6458333333333334,0.25,0,182,7,1
12,0.5769208579967,1,0,0.9240506329113924,0.65,1,167,7,1
12,89329.18032786885,0,0,0.9843478260869565,0.55,15,134,4,1
12,19.230695266556666,1,0,0.9491525423728814,0.45,16,12,7,1
12,5755.813953488372,1,0,0.7360594795539034,0.5,6,78,7,1
12,141.97160567886422,1,0,0.6666666666666666,0.25,0,20,7,1
12,108753.33333333333,0,0,0.6153846153846154,0.25,0,34,7,1
12,13262.857142857143,0,0,0.6839762611275965,0.75,5,58,7,1
12,24091.428571428572,0,0,0.6839762611275965,0.75,5,58,7,1
12,18129.52380952381,0,0,0.6839762611275965,0.75,5,58,7,0
12,9025.714285714286,0,0,0.6839762611275965,0.75,5,58,7,1
12,247415.86956521738,0,0,0.7368421052631579,0.4,11,7,7,1
12,333269.5081967213,0,0,0.9381443298969072,0.6,7,36,4,1
12,4809.876543209876,0,0,0.896640826873385,0.4,2,39,4,1
12,294496.7213114754,0,0,0.9381443298969072,0.6,7,36,4,1
12,21890.54726368159,0,0,0.6927374301675978,0.75,5,106,5,0
12,2.99998846158284,1,0,0.8229885057471265,0.5,6,31,7,0
12,499.87503124218944,1,0,0.8258928571428571,0.75,5,26,3,0
12,3546.1794019933554,1,0,0.9069767441860465,0.3,8,50,7,1
12,238.88055972013993,0,0,0.849624060150376,0.45,16,77,6,1
12,130.81967213114754,0,0,0.8258928571428571,0.75,5,26,4,1
12,423857.14285714284,0,0,0.9655172413793104,0.7,13,149,7,1
12,1570.7329842931938,0,0,0.7552631578947369,0.95,10,102,0,1
12,423428.5714285714,0,0,0.9655172413793104,0.7,13,149,7,1
12,11480.0,0,0,0.896640826873385,0.4,2,39,7,0
12,4.999980769304734,1,0,0.8623853211009175,0.4,11,176,7,1
12,166.99357717010884,1,0,0.6927374301675978,0.75,5,106,3,1
12,37986.666666666664,0,0,0.44594594594594594,0.25,0,61,7,0
12,1335.9685863874345,0,0,0.7552631578947369,0.95,10,102,0,1
12,352585.71428571426,0,0,0.9655172413793104,0.7,13,149,7,1
12,102.99970571512652,1,0,0.8571428571428571,0.2,12,2,7,1
12,352542.85714285716,0,0,0.9655172413793104,0.7,13,149,7,1
12,1748.7958115183246,0,0,0.7552631578947369,0.95,10,102,0,0
12,423514.28571428574,0,0,0.9655172413793104,0.7,13,149,7,1
12,2484.9214659685863,0,0,0.7552631578947369,0.95,10,102,0,0
12,43.999830769881655,1,0,0.9444444444444444,0.55,15,178,7,1
12,166.99357717010884,1,0,0.6927374301675978,0.75,5,106,3,1
12,87223.88059701493,0,0,0.8395522388059702,0.7,13,69,5,1
12,7908.637873754153,1,0,0.890625,0.5,6,166,7,1
12,1993.3554817275747,1,0,0.9101123595505618,0.3,8,15,7,1
12,298514.28571428574,0,0,0.9261511728931364,0.7,13,127,7,1
12,43.99706686220919,1,0,0.9444444444444444,0.55,15,178,7,1
12,312270.96774193546,0,0,0.7906976744186046,0.4,2,140,7,1
12,295428.5714285714,0,0,0.9261511728931364,0.7,13,127,7,1
12,294285.71428571426,0,0,0.9261511728931364,0.7,13,127,7,1
12,728068.695652174,0,0,0.7368421052631579,0.4,11,7,7,1
12,360000.0,0,0,0.9261511728931364,0.7,13,127,7,1
12,7973.421926910299,1,0,0.9101123595505618,0.3,8,15,7,1
12,76.92011845698242,1,0,0.8538461538461538,0.65,1,25,3,1
12,32113.333333333332,0,0,0.5714285714285714,0.25,0,90,7,0
12,357857.14285714284,0,0,0.9261511728931364,0.7,13,127,7,1
12,2.9998000133324445,1,0,0.7889908256880734,0.3,8,105,7,1
12,299841.847826087,0,0,0.8973214285714286,0.2,12,97,7,1
12,357342.85714285716,0,0,0.9261511728931364,0.7,13,127,7,1
12,149.95001666111295,0,0,0.8571428571428571,0.75,5,92,3,1
12,4.999980769304734,1,0,0.9449152542372882,0.6,7,171,7,1
12,9464.451827242525,1,0,0.6153846153846154,0.25,0,34,7,1
12,357471.4285714286,0,0,0.9261511728931364,0.7,13,127,7,1
12,4.999666688887407,1,0,0.7889908256880734,0.3,8,105,7,1
12,298560.0,0,0,0.9261511728931364,0.7,13,127,7,1
12,111375.48387096774,0,0,1.0,0.35,4,125,7,1
12,295314.28571428574,0,0,0.9261511728931364,0.7,13,127,7,1
12,0.9999333377774815,1,0,0.7889908256880734,0.3,8,105,7,1
12,295360.0,0,0,0.9261511728931364,0.7,13,127,7,1
12,15.999938461775146,1,0,0.9101123595505618,0.3,8,15,7,1
12,456108.26086956525,0,0,0.849624060150376,0.45,16,77,7,1
12,106310.54347826086,0,0,0.9715025906735751,0.3,8,162,7,1
12,2.9998000133324445,1,0,0.7889908256880734,0.3,8,105,7,1
12,359657.14285714284,0,0,0.9261511728931364,0.7,13,127,7,1
